word,drift_score
कैंट,0.6813082695007324
करौना,0.6812820434570312
रबीश,0.6812227368354797
बुड्ढी,0.6812049150466919
क्रय,0.68108069896698
द्वारका,0.6810054779052734
डायरिया,0.6809975504875183
टीला,0.6808372139930725
अमुक,0.680792510509491
सोन,0.6807872653007507
जोइंट,0.6807808876037598
डिसकस,0.6807519793510437
तेलुगु,0.6806789636611938
सेल्वा,0.680665910243988
यक्ष,0.6806257963180542
केबिन,0.6806154847145081
अपराह्न,0.6805915832519531
जहानाबाद,0.6805781722068787
खानापूर्ति,0.6805670261383057
खुस,0.6805329918861389
इला,0.6804507374763489
बिदा,0.6804470419883728
रेफरल,0.680435061454773
जलद,0.6803934574127197
ध्यानी,0.6803392171859741
अव,0.6803191900253296
संवर,0.6803191900253296
शेड,0.680293083190918
लाईक,0.6802276968955994
चक्का,0.6802139282226562
पली,0.680213451385498
फाई,0.680189847946167
चिंटू,0.6801857948303223
कम्यूनिटी,0.6801791787147522
ट्रांस,0.6801466941833496
बहम,0.6800874471664429
ट्रिपल,0.6800583004951477
संघी,0.6800539493560791
पकी,0.6800498366355896
पीजीआई,0.6800435185432434
कहिन,0.6800315976142883
टियर,0.6800071001052856
ताड़,0.6799903512001038
चहल,0.6799536943435669
गैराज,0.6798058748245239
शकल,0.6797961592674255
उद्गार,0.6797722578048706
साकेत,0.6797683238983154
विलेज,0.6797394752502441
सत्ते,0.6796194314956665
प्रौढ़,0.6796081066131592
नांव,0.6795508861541748
पीसीआर,0.6795288920402527
लग्जरी,0.6794825196266174
कालरा,0.6794228553771973
राइस,0.6793973445892334
अशक्त,0.6793379187583923
मैंस,0.6793138980865479
अटारी,0.6793107986450195
पंच,0.6792902946472168
चेनल,0.6792671084403992
टिहरी,0.6791819334030151
जिन्न,0.6791716814041138
बछरावां,0.6791422963142395
अविश्वास,0.6791407465934753
आजमाइश,0.6790866255760193
गां,0.679060161113739
रि,0.6790437698364258
विश्राम,0.6789799332618713
बकौल,0.6789711713790894
सटिक,0.6789678335189819
दाड़ी,0.678952157497406
पिट,0.6789127588272095
सरना,0.6789060831069946
दनादन,0.6789055466651917
सिंथेटिक,0.6789023876190186
पे,0.6788817048072815
आवेश,0.6788531541824341
याची,0.6787797808647156
जालंधर,0.6787770390510559
करकट,0.678773045539856
अजी,0.6787459850311279
ढलान,0.678697943687439
बीटा,0.6786749362945557
जलदी,0.6786741018295288
पॉली,0.6786521673202515
जरी,0.6786315441131592
ताबड़तोड़,0.6786097884178162
डिस्पेंसरी,0.6785633563995361
घटनास्थल,0.6785609722137451
मुरब्बा,0.6785342693328857
मसूरी,0.678532600402832
खूंटा,0.6785182356834412
पारिख,0.6785151362419128
निरमल,0.6784723997116089
पेर,0.6784650683403015
निचली,0.6784509420394897
तलबा,0.6784365773200989
नराज,0.6784307956695557
घोरी,0.678428053855896
वाव,0.6784278154373169
सूत,0.6783685684204102
औपचारिकता,0.6782417893409729
बंधुवा,0.6782186031341553
खर,0.6782007217407227
झट,0.6781616806983948
सुस्ती,0.6781517863273621
झटक,0.6780662536621094
मेमे,0.6780537962913513
कक्कर,0.6780141592025757
शिवराय,0.6779895424842834
चांडाल,0.6779791116714478
केपी,0.6779265999794006
किस्को,0.6778894066810608
केनाम,0.6777900457382202
लीप,0.6777396202087402
रश,0.6776947975158691
एड़ी,0.677676796913147
वेल,0.6776524782180786
समीप,0.6776413321495056
महत्वाकांक्षी,0.6775891780853271
लभ,0.6775766611099243
अंधाधुंध,0.6775668859481812
दुगल,0.677537739276886
मणि,0.6775155067443848
लोनी,0.6774638891220093
अकले,0.6774511933326721
रत्ती,0.6774481534957886
खाड़ी,0.6774446368217468
बेतरतीब,0.6774416565895081
ऐन,0.6773591041564941
ट्रॉमा,0.6773285865783691
एर,0.677283525466919
ओढ़ा,0.6772646903991699
रुत,0.6772525310516357
पक्का,0.6772255301475525
पोकर,0.6771819591522217
चूल,0.6771742105484009
सहस,0.6771504878997803
स्कार्पियो,0.6770859360694885
भोका,0.6770414113998413
कोरे,0.6770126223564148
नरा,0.6770056486129761
चंडाल,0.6769957542419434
रेजिना,0.6769871711730957
सिम्बल,0.6769493818283081
हैै,0.6769416928291321
कुंदन,0.6768737435340881
टोली,0.6768602728843689
बंता,0.6768578290939331
इने,0.6768563389778137
जलवे,0.6768484115600586
एंव,0.676834225654602
जंहा,0.6768097877502441
तिरपाल,0.6767780780792236
तर,0.6767162084579468
टोला,0.6767070293426514
मनु,0.6767050623893738
गंडक,0.6766878366470337
परचा,0.676674485206604
डाइवर्ट,0.6766080260276794
थाई,0.6765625476837158
दरमियान,0.6765514612197876
क्रमशः,0.6765134930610657
खैराती,0.676482617855072
माडल,0.6764616966247559
एसिया,0.6763466000556946
डंक,0.6763315200805664
पंत,0.6763231754302979
पेस,0.6763176321983337
चपटी,0.6762920618057251
जेठ,0.67628014087677
हंड्रेड,0.6762799024581909
इटालियन,0.6762427091598511
बख्तियार,0.6762387752532959
बदं,0.6761549115180969
सुप,0.6761288046836853
नौटकी,0.6760492920875549
चोथा,0.676042914390564
केबाद,0.6760255098342896
विच्छेद,0.6760122179985046
सारथी,0.6760041117668152
ी,0.6759116649627686
चेत,0.6759037971496582
साठी,0.6758913397789001
वाश,0.6758588552474976
झ,0.67578125
अंबु,0.6757379770278931
नवाचार,0.6757217049598694
क्वार्टर,0.6757143139839172
टपोरी,0.6756674647331238
एग,0.6756554841995239
माली,0.6756449341773987
रामधन,0.6756330132484436
सलून,0.6755824685096741
जीएस,0.6755659580230713
हाफ,0.675560712814331
बलरामपुर,0.6755386590957642
बराती,0.6755313277244568
इलियट,0.675492525100708
भगोड़ा,0.6754265427589417
वहि,0.675422191619873
उस्का,0.6754075884819031
चेंबर,0.6753621697425842
चपल,0.6753453612327576
पैरा,0.6753367781639099
तफ्तीश,0.6753290295600891
हनक,0.675326406955719
आर्टिफिशियल,0.6753233075141907
फकीर,0.6752071976661682
घड़ियाल,0.6752009987831116
नारंग,0.6751761436462402
रमित,0.6751330494880676
जस्ता,0.6751142740249634
अजना,0.6750432252883911
दलीप,0.6750166416168213
डेप,0.6749619245529175
पटियाला,0.6748146414756775
परखच्चे,0.6747829914093018
पग,0.6747437119483948
टेढ़ी,0.6747291088104248
क्रश,0.6747254133224487
नड्डा,0.6747250556945801
जमघट,0.6747051477432251
सोशियल,0.6746913194656372
हेडक्वार्टर,0.6746430993080139
सूरजमुखी,0.6746288537979126
दीदी,0.6746024489402771
पथर,0.6745887994766235
गाहे,0.674586832523346
जयदा,0.6745733022689819
आयरन,0.6745295524597168
गोदान,0.6745291352272034
नरवाल,0.6745036244392395
प्रबंधक,0.6743724346160889
असेंबली,0.6743437051773071
मंझे,0.6742931008338928
दुब,0.6741770505905151
कश,0.6740979552268982
मीनट,0.6740638613700867
लूका,0.6740394830703735
छेदी,0.674035906791687
अनाम,0.6740131378173828
भीमा,0.6740098595619202
एश,0.6739698648452759
कुचे,0.6739403605461121
कलक्टर,0.6739301085472107
नक्की,0.673906147480011
व्,0.6739050149917603
सपोला,0.6738934516906738
कैरेट,0.6738899350166321
ठेंगा,0.673877477645874
री,0.6738663911819458
नूपुर,0.6738263964653015
कैसर,0.6738138198852539
सैरा,0.673804521560669
शार्प,0.6738030910491943
मटोल,0.6737779974937439
हींग,0.6737537384033203
राजमहल,0.6737452745437622
चालबाज,0.6737228631973267
सबब,0.6736844182014465
बरनाल,0.6736624240875244
मिठू,0.6736575365066528
हक्क,0.673641562461853
मित्रा,0.6736180186271667
अपुन,0.6735069751739502
शीर,0.6734667420387268
टैब,0.6734637022018433
मुठी,0.6734173893928528
हार्डवेयर,0.6733942031860352
माडम,0.6733600497245789
पुनः,0.6732828617095947
लछमन,0.6732443571090698
जीउ,0.6731981635093689
ग्रेटर,0.6731770634651184
ताशकंद,0.6731224060058594
टाप,0.673098087310791
डेल,0.6730971336364746
राखिये,0.6730929017066956
जदा,0.6730442643165588
बड,0.6730412840843201
टेम्पो,0.6729857921600342
असि,0.6729785799980164
महामाया,0.6728496551513672
जिसपे,0.6728245615959167
रेहम,0.672824501991272
कुनबे,0.672810435295105
चीता,0.6727648377418518
आसी,0.6727554202079773
पेरो,0.6727431416511536
बरवाला,0.6727098822593689
कारन,0.6726846694946289
देसाई,0.6726335883140564
लीगल,0.6725865602493286
मुंगेर,0.672528862953186
अपूर्वा,0.672474205493927
पेशी,0.6724136471748352
पेटा,0.6723594665527344
कुंदरा,0.6723460555076599
नमूनों,0.6723232865333557
बप्पा,0.6723225116729736
खफा,0.6723085641860962
अंजन,0.6723021864891052
बरे,0.6722423434257507
पुनिया,0.6722375154495239
बोरवेल,0.6722003221511841
अनुग्रह,0.6721423268318176
जबर,0.6720939874649048
सैंकड़ों,0.6720714569091797
फकीरा,0.6720702052116394
खुसरो,0.672062873840332
सपेरा,0.6720435619354248
ओरा,0.6719645261764526
खर्राटे,0.6719106435775757
भाऊ,0.6718895435333252
सांबा,0.6718757748603821
पीसी,0.6718533039093018
उचक्कों,0.671852171421051
बत्तीसी,0.6718257665634155
धेला,0.6717100143432617
अतल,0.671686589717865
लट्ठ,0.6716474294662476
बेशक,0.6716375946998596
जरहा,0.6716345548629761
होल,0.6715870499610901
सर्कल,0.6715530157089233
चार्ट,0.6714959144592285
विप्लव,0.6714842915534973
आसामी,0.6714830994606018
बौहत,0.6714733839035034
लॉजिक,0.671369731426239
सर्कुलर,0.671342134475708
अभिलाष,0.6713401675224304
बुड्ढे,0.6713224649429321
ख्याली,0.671305775642395
कालम,0.6712942123413086
लार,0.6712161302566528
ई,0.6712091565132141
मेन्स,0.6711654663085938
बड़का,0.671160876750946
मीणा,0.6711585521697998
ल्यूक,0.6711446642875671
स्ट्रांग,0.6711442470550537
परा,0.6711133122444153
नांगल,0.6710910201072693
रोड़,0.6710643768310547
अभि,0.6710493564605713
हुड,0.6709895730018616
झेलम,0.6709089279174805
पदनाम,0.6708778142929077
ऐम,0.6708675622940063
गुर,0.6708176136016846
कुंडा,0.6707649230957031
झक,0.6707406044006348
जवां,0.6707313060760498
जाहिल,0.6706615090370178
बांबे,0.6706399917602539
टट्टू,0.6706342101097107
रोहतक,0.6706321835517883
दूधिया,0.6706181764602661
सिरसा,0.6706145405769348
महाशय,0.6706143617630005
लहूलुहान,0.6705862283706665
हवेली,0.6705554723739624
पोंटी,0.6705321073532104
रैगिंग,0.6705238223075867
बाड,0.6705194711685181
गुणी,0.670509934425354
कटारिया,0.6705081462860107
पौन,0.6705005764961243
धतूरा,0.6704936623573303
जमाल,0.6704148054122925
बुड्डा,0.6704121828079224
सुंदरलाल,0.6703451871871948
उफ्फ,0.670305609703064
टोटी,0.670244574546814
रिस,0.6701273322105408
जलो,0.6701143383979797
पुलिया,0.6701065301895142
खरे,0.670086681842804
कमाऊ,0.6700685024261475
अद्धे,0.6699389815330505
निरंकारी,0.6699198484420776
डोल,0.6699128150939941
वाल्व,0.6698580980300903
बड़िया,0.6698424220085144
कंबल,0.6698396801948547
येलोग,0.6698301434516907
बरा,0.6698283553123474
पिग,0.669827938079834
फहद,0.6697902679443359
सिरोही,0.6697703003883362
ट्रांसपोर्टर,0.6697665452957153
धुरी,0.6697598099708557
रफूचक्कर,0.6697520613670349
रवानी,0.6697170734405518
कभार,0.6697137951850891
पेंच,0.6696751117706299
तगमा,0.6696739196777344
प्रस्थान,0.6696693897247314
सायरी,0.6696671843528748
भुमि,0.6696286201477051
स्लीपर,0.6696109771728516
दिव्यांग,0.6695910692214966
गर्जन,0.6695724129676819
धुरा,0.6695032119750977
रमण,0.6694784760475159
एकर,0.6694419980049133
क्लोज,0.6694396734237671
पाबंद,0.6694235801696777
बोट,0.6693865060806274
लघु,0.6693730354309082
ईबीएम,0.6693542003631592
घोसला,0.6693404912948608
गिरिजा,0.6693086624145508
टिकाऊ,0.6693044900894165
सिरिंज,0.6692088842391968
यूनिफार्म,0.6691985726356506
तहसीन,0.6691969633102417
डाक,0.6691832542419434
किश्तों,0.669162392616272
अतएव,0.6691623330116272
झाक,0.6691561341285706
आभा,0.6690484881401062
रीपर,0.6690211892127991
आरपार,0.668985903263092
वलो,0.6689697504043579
फैकल्टी,0.6689664721488953
पेले,0.6689444184303284
बैकफुट,0.6689417362213135
लोफर,0.6689231991767883
नहींं,0.6688398122787476
लौग,0.6688225865364075
रिर्पाट,0.6688215732574463
चपत,0.6688171625137329
प्रोपेगंडा,0.6688085198402405
चंदू,0.668803334236145
हुंकार,0.6688014268875122
जेपी,0.6687564849853516
इंतेजाम,0.6687325835227966
मंगोल,0.6686460375785828
मयस्सर,0.6686269044876099
बौरा,0.668623685836792
पूना,0.6686073541641235
लेक्चरर,0.6685935258865356
जलसे,0.6685783863067627
छटा,0.6685773730278015
माथापच्ची,0.6685723066329956
वैध,0.6685333251953125
जावा,0.6685133576393127
बुट,0.6685039401054382
जागरण,0.6684515476226807
जयेश,0.6684162020683289
हाइ,0.6683858036994934
आढ़ती,0.6683778762817383
जीजी,0.6683729290962219
शैडो,0.6683717370033264
रफेल,0.668340802192688
निक्की,0.6682507395744324
दाई,0.668247401714325
डाबी,0.6682196855545044
मलबे,0.668199896812439
सुबिधा,0.6681328415870667
दन,0.6681323647499084
टाडा,0.6681089401245117
मोन,0.6679977178573608
जींद,0.6679409742355347
अबी,0.6678766012191772
पू,0.6678686738014221
रिफ्यूजी,0.6678249835968018
केलिये,0.6678204536437988
जोब,0.6678095459938049
लीची,0.6678081154823303
बक्से,0.66778165102005
परदेस,0.6677771210670471
एटा,0.6677596569061279
डॉउन,0.6677565574645996
बिज,0.6677448749542236
बॉब,0.6677173376083374
फुक,0.667693018913269
जिसतरह,0.6676863431930542
नकी,0.6676833629608154
सेह,0.6676604747772217
डालमिया,0.6676110029220581
आलावा,0.6675927639007568
लाइ,0.6675882339477539
लाडवा,0.6675766110420227
पूल,0.6675553321838379
अपग्रेड,0.6675530672073364
सापेक्ष,0.6674850583076477
शरीक,0.6674731373786926
तड़क,0.6673799157142639
लिंक,0.6673770546913147
बस्ता,0.667376697063446
मॉब,0.6673605442047119
ललन,0.6673592329025269
तख्त,0.6673475503921509
बेचू,0.6673061847686768
ज्वार,0.6672990322113037
आश्रित,0.6672511100769043
बदरी,0.6672230958938599
गौरा,0.6671773791313171
हंगर,0.6671357750892639
फ्रंट,0.6671141386032104
टिके,0.6670777797698975
सैतान,0.6670773029327393
नारायणा,0.6670697331428528
फरीदाबाद,0.6670550107955933
तुल,0.66704261302948
हाईटेक,0.6670321226119995
गण,0.6669977903366089
लेयर,0.6669611930847168
संता,0.6669596433639526
तत्परता,0.6669098138809204
गड़ा,0.6669055819511414
सालम,0.6668797731399536
हांसिल,0.6668506264686584
कम्युनिटी,0.6668479442596436
पूर्ववत,0.6668062210083008
रमन्ना,0.6667952537536621
ग्यान,0.666766881942749
हमास,0.6667094230651855
दीवान,0.6666591763496399
ओवन,0.6666570901870728
निलामी,0.6666563153266907
गुप्त,0.6666116714477539
बन्न,0.6665974855422974
मेवा,0.6665518879890442
सर्तक,0.6665497422218323
यूनिक,0.6665443181991577
वट,0.6665388345718384
अनियमितता,0.6665375232696533
तब्दीली,0.6665099263191223
करपा,0.6665065288543701
जमना,0.666473388671875
धूर्त,0.6664586663246155
तलास,0.6664441823959351
कथरी,0.6664396524429321
वायर,0.6664352416992188
देवे,0.6663972735404968
धुंध,0.6663447022438049
बेकरी,0.666327178478241
रायता,0.6662269234657288
परीक्षित,0.6662101745605469
प्रयोगात्मक,0.6662067174911499
झंडी,0.6662063002586365
पिपासु,0.666196882724762
भांप,0.6661824584007263
मसान,0.6661440134048462
पारस,0.6660957932472229
पीजी,0.6660749912261963
कमोबेश,0.6660647988319397
अछूते,0.666056215763092
तोंद,0.6660492420196533
पोरस,0.6660077571868896
मुंशी,0.6659837961196899
मेगा,0.6659597158432007
मरघट,0.6659274697303772
जूट,0.6659150123596191
नागरी,0.6658961772918701
मटक,0.6658729314804077
किस्त,0.6658663749694824
दुगां,0.6658415198326111
बैल्ट,0.6658295392990112
परसो,0.6658195853233337
बेजा,0.6657811403274536
बारबार,0.6657512187957764
जायदा,0.6657484173774719
नार्थ,0.6657454967498779
बीएस,0.6657044887542725
होंडा,0.6656767725944519
बाबत,0.665644645690918
नील,0.6655848026275635
मैदानी,0.6655814051628113
मचल,0.6655387878417969
ा,0.6655371189117432
पब्लिक,0.6655212044715881
रज्जाक,0.6654891967773438
मुआयना,0.6654428243637085
फ्लैश,0.6654353141784668
हजारी,0.665432333946228
बव्वा,0.665431797504425
तनु,0.6654177308082581
ट्रोल,0.6653770208358765
कारपेट,0.6653645634651184
अभेद्य,0.6653516888618469
तिहाड़ी,0.6653348207473755
टोंटी,0.665324330329895
केशर,0.6653162240982056
तान,0.6653139591217041
खूल,0.6653105616569519
सि,0.6653069853782654
मशविरा,0.6652973294258118
अघोषित,0.6652871966362
गढ़ा,0.6652745008468628
बूरा,0.6652397513389587
अंबार,0.6651966571807861
लूसी,0.6651667952537537
दोसी,0.6651633381843567
हाली,0.6651433706283569
वोर,0.665132999420166
गुसाईं,0.6651024222373962
डीन,0.6650400161743164
अंडरग्राउंड,0.664982795715332
तल्लीन,0.6649463772773743
चिली,0.6649194359779358
छटी,0.6649098992347717
कैरी,0.664901852607727
फीसद,0.6648699045181274
प्रतिनिधि,0.6648612022399902
सबर,0.6648318767547607
बेज,0.6647968888282776
डिक,0.6647852659225464
अलका,0.664782702922821
बांकी,0.6647502779960632
विस्वास,0.6647393703460693
चूका,0.6647271513938904
बाइस,0.6647019386291504
टेंपो,0.6646770238876343
ख़ुद,0.6646629571914673
शूल,0.6646599769592285
चिल,0.6646375060081482
बहोत,0.6645594835281372
इ,0.6645339131355286
ताप,0.6645287871360779
रामासामी,0.6644905209541321
फांस,0.6644734144210815
अल्ट्रासाउंड,0.6644396185874939
दीख,0.6644173264503479
भाति,0.6643669605255127
टे,0.6643292903900146
सीजन,0.6643246412277222
सेमीनार,0.6643103361129761
नोहा,0.6643034219741821
स्विच,0.6642661094665527
अज्ञात,0.6642266511917114
नं,0.6642152070999146
व्यापत,0.6641883850097656
आंग,0.6641620397567749
कैल,0.6641470789909363
मदिंर,0.6641380190849304
कार्यकारी,0.6641321182250977
रवीश,0.6640915870666504
फुस्स,0.6640298366546631
इग्नोर,0.6639281511306763
स्टाक,0.6639139652252197
ब्राह्मणी,0.6638928651809692
चोकसी,0.663848876953125
अक्तूबर,0.6638357639312744
अनधिकृत,0.6637787222862244
नवादा,0.6637772917747498
फ्लाप,0.6637759208679199
सम,0.6637678146362305
मेम,0.6637530326843262
सर्जिकल,0.6637504696846008
शिन,0.6637445688247681
कामधेनु,0.6637425422668457
निर्मोही,0.6637102961540222
साइमन,0.6637091040611267
फार,0.6636954545974731
जलाल,0.6635798215866089
आशु,0.6635160446166992
टुटे,0.6635117530822754
परवा,0.6634983420372009
मिडल,0.6634595394134521
प्रर्दशन,0.6634538173675537
आसार,0.6633628010749817
नफरी,0.6633485555648804
आसुतोष,0.6633302569389343
पॉच,0.6632937788963318
जयादा,0.6632927656173706
छप्पन,0.6632839441299438
अबे,0.6632554531097412
पांडु,0.6632447838783264
लोक,0.6632083654403687
गोष्टी,0.6631867289543152
चेयर,0.6631717681884766
गिर्द,0.6631447672843933
रोड़ा,0.6631435751914978
पोपट,0.6631394028663635
तुरत,0.6631354093551636
नरेंद,0.6630939245223999
जापानी,0.6630922555923462
चटक,0.6630886793136597
आंवला,0.6630789041519165
रांड,0.6630719304084778
बाजू,0.6629930138587952
वाक,0.6629523634910583
कोप,0.6628693342208862
गुल,0.6628676056861877
बिरला,0.6628367900848389
ढ़ाई,0.6628154516220093
रैपर,0.6628099083900452
नैना,0.6627523899078369
लक्षमण,0.6627383232116699
वगैरह,0.6626735925674438
टटू,0.6626704931259155
रसेल,0.6626677513122559
पालघर,0.6626514196395874
ज्यों,0.6626356840133667
चटर्जी,0.6626260280609131
ओझा,0.6626211404800415
मीम,0.662574291229248
सुब्बू,0.6625366806983948
प्रयुक्त,0.6624763011932373
मुरार,0.662474513053894
संपत,0.6624667048454285
नासिक,0.6624544858932495
खिन्न,0.6624319553375244
एेसा,0.6624253392219543
क्र,0.662395715713501
चांसलर,0.6623732447624207
एसो,0.662334144115448
वना,0.6623010635375977
भगवंत,0.6622987389564514
तले,0.6622908115386963
बनत,0.6622862219810486
भंयकर,0.6622564196586609
न्योता,0.6622108221054077
लिटा,0.6621742844581604
हाथरस,0.6620993614196777
बुद्धू,0.6620666980743408
निशा,0.6620573997497559
अंध,0.6620482206344604
मुस्तैदी,0.6619983911514282
होशो,0.6619929075241089
राठी,0.6619805097579956
सिने,0.6619542837142944
गट,0.6619321703910828
बेर,0.6618987321853638
साधा,0.6618943214416504
खाके,0.6618877649307251
नगा,0.6618639230728149
मैरेज,0.6618319749832153
एके,0.6618121266365051
लीज,0.661801278591156
घटक,0.6617740988731384
जोल,0.6617670655250549
मनुज,0.6617296934127808
गप्पू,0.661721408367157
टार्च,0.6617104411125183
काजी,0.6616873145103455
कास,0.6616692543029785
पेगासस,0.6616511344909668
हा,0.6615533232688904
दुनी,0.6615438461303711
बाजो,0.6614787578582764
दस्यु,0.6614657640457153
बुच,0.6614614129066467
हरसिमरत,0.661417543888092
स्लेव,0.6613876223564148
ट्राई,0.6613449454307556
बगर,0.6613125205039978
साट,0.6612609028816223
बैस,0.6612099409103394
गंधार,0.6611398458480835
डि,0.6611338257789612
वीक,0.6611259579658508
आत्मदाह,0.6611098051071167
अस्ल,0.6610939502716064
खासा,0.6610894203186035
भवरी,0.6610623598098755
मोरिया,0.6610187292098999
भैयाजी,0.6610000133514404
पोदी,0.6609902381896973
जूठे,0.6609570980072021
जद,0.6609511375427246
अधार,0.6609504222869873
डल्ला,0.6608460545539856
बस,0.6608130931854248
लुगाई,0.6607723236083984
मंडप,0.660767138004303
यूनिट,0.6607204079627991
सोपा,0.6607102751731873
हांसी,0.6606979966163635
पार्थ,0.6606974601745605
धड़,0.6606545448303223
उपाधी,0.6606307625770569
कंचन,0.6606122255325317
लीपा,0.6605629920959473
बक्शा,0.6605557203292847
भिंड,0.6605514287948608
कासी,0.6605054140090942
आर्यावर्त,0.6604853868484497
बिधान,0.6604564189910889
दर्शनी,0.6604279279708862
थंब,0.6603871583938599
तनिष्क,0.6603826284408569
नवभारत,0.6603617072105408
कंडक्टर,0.660351037979126
ईक,0.6603181958198547
मंजील,0.660301685333252
यूनुस,0.6602919697761536
मटियामेट,0.6602908372879028
हीटर,0.6602412462234497
दस्ता,0.6602319478988647
रानिया,0.6602301597595215
तोफा,0.6601667404174805
अनाड़ी,0.6601603627204895
मंदबुद्धी,0.6601561307907104
आयना,0.660125195980072
पेठ,0.6601183414459229
बाउंस,0.660110592842102
सासन,0.6600858569145203
कत्तई,0.6600785255432129
लारा,0.6600748896598816
पीके,0.6599947810173035
बेदी,0.6599834561347961
एकम,0.6599118709564209
मेन,0.6598911285400391
मास,0.659874677658081
हरदिन,0.6598652601242065
वरीयता,0.6598286032676697
पुर्जे,0.6598082780838013
होसला,0.6597940325737
बंग,0.6597191095352173
रैप,0.6597092747688293
सुजान,0.6595780253410339
ढर्रे,0.65955650806427
हजाम,0.6595515608787537
यशवंत,0.6594854593276978
जख्मी,0.6594624519348145
मत्ती,0.6594544649124146
कंजर,0.6593990325927734
पाटन,0.6593639850616455
रवीस,0.6593307256698608
रीडर,0.6593235731124878
हाथी,0.6592973470687866
राहा,0.6592633724212646
ऐसो,0.6592336893081665
अजेंडा,0.6592150926589966
राणी,0.6592118144035339
दबोचा,0.6592012643814087
उरई,0.6590908765792847
अयूब,0.6590666174888611
लवासा,0.6590462923049927
दंत,0.6589577198028564
मिल्ने,0.6589061617851257
छिछोरी,0.6588629484176636
फुटा,0.6588579416275024
फिरसे,0.658839225769043
बाइट,0.6588257551193237
एपिक,0.6588017344474792
पटांग,0.6587561368942261
बर्फी,0.6587074995040894
स्वचालित,0.6586904525756836
फैंसी,0.6586887240409851
नब्ज,0.6586687564849854
नौकायन,0.6586614847183228
कालीचरण,0.658638596534729
आरपी,0.6585900783538818
वगैरा,0.6585783362388611
सांती,0.6585589647293091
हुजूरी,0.65854811668396
लूज,0.6585469841957092
चमन,0.6585026979446411
जर,0.6584965586662292
इतर,0.6584748029708862
सम्भली,0.6584139466285706
आड,0.6584082245826721
भाड़,0.6583986878395081
क्यूंकि,0.6583521366119385
मेगावाट,0.6583355665206909
गृहिणी,0.6583336591720581
राजसी,0.6583147644996643
टब,0.6582995057106018
मोड़ी,0.6582981944084167
तुस्सी,0.6582906246185303
जस,0.6581674218177795
वैन,0.6581118702888489
निक्सन,0.6581057906150818
खाखी,0.6581052541732788
पराशर,0.6580967903137207
तरकश,0.6580953001976013
हप्ता,0.6580929160118103
नात,0.6580743789672852
स्टेन,0.6580631732940674
वेग,0.6580593585968018
सुकरात,0.6580482125282288
एडम,0.6580132246017456
कमेट,0.6579302549362183
रोहिणी,0.6579292416572571
जादा,0.6579115390777588
फैको,0.657840371131897
वडोदरा,0.6578395366668701
बिलीव,0.6578019857406616
केया,0.6578019857406616
आरक्षी,0.6577812433242798
उत्तेजित,0.6577805876731873
एडमिन,0.6577597856521606
नजदीक,0.6577147245407104
ओटीटी,0.65767502784729
जलपरी,0.6576494574546814
मरुस्थल,0.6576076745986938
गरिया,0.6575891971588135
खिताब,0.6575796604156494
निखिल,0.6575713157653809
चित,0.657569408416748
बालाकोट,0.65754234790802
गट्टू,0.6575337648391724
सची,0.657528281211853
खच्चर,0.6575265526771545
जाहेर,0.6575124263763428
बंब,0.6574896574020386
भाज,0.6574304103851318
चानू,0.6574275493621826
इश्वर,0.6574102640151978
मसीन,0.6573963165283203
छान,0.6573452353477478
भुज,0.6573176980018616
चौकोर,0.6573102474212646
अग्रसेन,0.6572906970977783
नीती,0.6572606563568115
संपन्न,0.6572567224502563
सूप,0.6572362780570984
झीरम,0.6571500897407532
हैवी,0.6571155786514282
पतरा,0.6571122407913208
टेम,0.6571025848388672
छड़,0.6570558547973633
पौंड,0.6570408344268799
चड्डी,0.6570378541946411
जयचंद,0.6570321917533875
करगी,0.6570302248001099
कशिश,0.6570181846618652
कौटिल्य,0.6570173501968384
गयान,0.657001256942749
लल्लू,0.656955361366272
ऐस,0.6568905115127563
तिनका,0.6568719148635864
ब्रह्मपुत्र,0.6568417549133301
पन्नी,0.6568291783332825
काटजू,0.6568173766136169
चंडीगढ़,0.6568111181259155
एड,0.6567966938018799
मर्तबा,0.656775176525116
चंदौली,0.656765341758728
कैंप,0.6567009091377258
सीतामढ़ी,0.6566807627677917
अहो,0.6566760540008545
ऑपरेटिव,0.6566675901412964
रेस्ट,0.6566388607025146
कुव्वत,0.6566132307052612
मादक,0.6566011905670166
तनेजा,0.6565690040588379
गरुड़,0.6565612554550171
प्राथना,0.6565579175949097
पटौदी,0.6565008163452148
आसरा,0.6564858555793762
छटे,0.6564750671386719
नेल,0.6564599275588989
वंस,0.6564454436302185
करतार,0.6564450860023499
लौंडी,0.6564409732818604
व्हीलचेयर,0.6564285755157471
मेंन,0.6563972234725952
कन्नौज,0.6563808917999268
बायस,0.6563748717308044
गुहा,0.6563276052474976
टेंडर,0.656327486038208
निरंजन,0.6563085317611694
सल्फेट,0.6562165021896362
घंटाघर,0.65618896484375
अम्बुजा,0.6561117768287659
जट्ट,0.6559934616088867
मशवरा,0.6559479236602783
माजी,0.6559430956840515
एमएस,0.6559041142463684
येलो,0.655876874923706
वादी,0.6558511257171631
शैय्या,0.6558331251144409
गप,0.6558101177215576
कराह,0.6557231545448303
मासी,0.6556636095046997
ओरो,0.6556563973426819
परदेशी,0.6556357145309448
दैना,0.6556322574615479
हुन,0.6556174159049988
सीईओ,0.655598521232605
किदवई,0.6555896997451782
